timestamp,raw,scale,sized,realised,regime,asset_ret,fwd,w,fwd_vol20,agent_ret,const_ret,active,yr
2021-12-05 00:00:00+00:00,0.0,1.1600872149896984,0.0,0.0,bull,0.0049369307603075,0.0211247141007779,0.0,0.030839893544327132,0.0,0.00844988564031116,-0.00844988564031116,2021
2021-12-06 00:00:00+00:00,0.0,1.152350298653283,0.0,0.0,bull,0.0211247141007779,0.0018982947803227,0.0,0.030529132539456764,0.0,0.00075931791212908,-0.00075931791212908,2021
2021-12-07 00:00:00+00:00,0.0,1.1697746673016658,0.0,0.0,bull,0.0018982947803227,-0.0020898567282721,0.0,0.030532224095139674,-0.0,-0.00083594269130884,0.00083594269130884,2021
2021-12-08 00:00:00+00:00,0.0,1.2609315423139562,0.0,0.0,bull,-0.0020898567282721,-0.0584178284581374,0.0,0.03364519117744104,-0.0,-0.023367131383254962,0.023367131383254962,2021
2021-12-09 00:00:00+00:00,0.0,1.216454677251598,0.0,0.0,bull,-0.0584178284581374,-0.0083561723605339,0.0,0.031386967550705795,-0.0,-0.00334246894421356,0.00334246894421356,2021
2021-12-10 00:00:00+00:00,0.0,1.2231088500924396,0.0,0.0,bull,-0.0083561723605339,0.0474192373524886,0.0,0.03149771928481417,0.0,0.01896769494099544,-0.01896769494099544,2021
2021-12-11 00:00:00+00:00,0.0,1.172704946728277,0.0,0.0,bull,0.0474192373524886,0.0138012761155892,0.0,0.029743634149446547,0.0,0.00552051044623568,-0.00552051044623568,2021
2021-12-12 00:00:00+00:00,0.0,1.1651583563115036,0.0,0.0,bull,0.0138012761155892,-0.0671146768074196,0.0,0.030605059663354486,-0.0,-0.026845870722967843,0.026845870722967843,2021
2021-12-13 00:00:00+00:00,0.0,1.116893756809285,0.0,0.0,bull,-0.0671146768074196,0.0350869684036665,0.0,0.02659025363959586,0.0,0.0140347873614666,-0.0140347873614666,2021
2021-12-14 00:00:00+00:00,0.0,1.100530555262005,0.0,0.0,bull,0.0350869684036665,0.0106962474541234,0.0,0.025626873511961277,0.0,0.00427849898164936,-0.00427849898164936,2021
2021-12-15 00:00:00+00:00,0.0,1.1003254712124129,0.0,0.0,bull,0.0106962474541234,-0.0255817863965021,0.0,0.02559058352199279,-0.0,-0.010232714558600841,0.010232714558600841,2021
2021-12-16 00:00:00+00:00,0.0,1.127233128563632,0.0,0.0,bull,-0.0255817863965021,-0.0308123025841506,0.0,0.027429218416739516,-0.0,-0.01232492103366024,0.01232492103366024,2021
2021-12-17 00:00:00+00:00,0.0,1.1221818345229992,0.0,0.0,bull,-0.0308123025841506,0.0150100180867078,0.0,0.026732707548928505,0.0,0.006004007234683121,-0.006004007234683121,2021
2021-12-18 00:00:00+00:00,0.0,1.1516928877102606,0.0,0.0,bull,0.0150100180867078,-0.003676312104322,0.0,0.02729618091922715,-0.0,-0.0014705248417288001,0.0014705248417288001,2021
2021-12-19 00:00:00+00:00,0.0,1.1632403693975235,0.0,0.0,bull,-0.003676312104322,0.0051166069322226,0.0,0.027360032249042737,0.0,0.00204664277288904,-0.00204664277288904,2021
2021-12-20 00:00:00+00:00,0.0,1.1799869839120178,0.0,0.0,bull,0.0051166069322226,0.0423779361877096,0.0,0.027349897709431206,0.0,0.016951174475083843,-0.016951174475083843,2021
2021-12-21 00:00:00+00:00,0.0,1.146630835517875,0.0,0.0,bull,0.0423779361877096,-0.0062574236374749,0.0,0.02498286726072809,-0.0,-0.00250296945498996,0.00250296945498996,2021
2021-12-22 00:00:00+00:00,0.0,1.165788179399908,0.0,0.0,bull,-0.0062574236374749,0.0459502861838083,0.0,0.02585380517776085,0.0,0.01838011447352332,-0.01838011447352332,2021
2021-12-23 00:00:00+00:00,0.0,1.1408667433934587,0.0,0.0,bull,0.0459502861838083,0.0001805586697665,0.0,0.02415891730005103,0.0,7.222346790660001e-05,-7.222346790660001e-05,2021
2021-12-24 00:00:00+00:00,0.0,1.1407469123725398,0.0,0.0,bull,0.0001805586697665,-0.0083197348823178,0.0,0.024646602257808937,-0.0,-0.0033278939529271198,0.0033278939529271198,2021
2021-12-25 00:00:00+00:00,0.0,1.159254792580035,0.0,0.0,bull,-0.0083197348823178,0.0074061573746968,0.0,0.025069556287333507,0.0,0.00296246294987872,-0.00296246294987872,2021
2021-12-26 00:00:00+00:00,0.0,1.2965585240258497,0.0,0.0,bull,0.0074061573746968,-0.0016538787314385,0.0,0.02489434338058373,-0.0,-0.0006615514925754,0.0006615514925754,2021
2021-12-27 00:00:00+00:00,0.0,1.3055008141353417,0.0,0.0,bull,-0.0016538787314385,-0.0625950234010682,0.0,0.02492125220439778,-0.0,-0.025038009360427285,0.025038009360427285,2021
2021-12-28 00:00:00+00:00,0.0,1.282350473560937,0.0,0.0,bull,-0.0625950234010682,-0.0225448114541987,0.0,0.021609392566154868,-0.0,-0.00901792458167948,0.00901792458167948,2021
2021-12-29 00:00:00+00:00,0.0,1.2822035934630849,0.0,0.0,bull,-0.0225448114541987,0.0140052212938583,0.0,0.021325462246685023,0.0,0.0056020885175433206,-0.0056020885175433206,2021
2021-12-30 00:00:00+00:00,0.0,1.2749405139671774,0.0,0.0,bull,0.0140052212938583,-0.0193293674642546,0.0,0.021027025233630973,-0.0,-0.007731746985701841,0.007731746985701841,2021
2021-12-31 00:00:00+00:00,0.0,1.2740645297952575,0.0,0.0,bull,-0.0193293674642546,0.0329398215672205,0.0,0.021212350526316637,0.0,0.013175928626888201,-0.013175928626888201,2021
2022-01-01 00:00:00+00:00,0.0,1.2461451363920022,0.0,0.0,bull,0.0329398215672205,-0.0090997022422231,0.0,0.02864304160341038,-0.0,-0.0036398808968892402,0.0036398808968892402,2022
2022-01-02 00:00:00+00:00,0.0,1.2893783777136554,0.0,0.0,bull,-0.0090997022422231,-0.0177489747684257,0.0,0.029167455944769063,-0.0,-0.0070995899073702795,0.0070995899073702795,2022
2022-01-03 00:00:00+00:00,0.0,1.4487948295237356,0.0,0.0,bull,-0.0177489747684257,-0.0138819653048801,0.0,0.031142428526889313,-0.0,-0.00555278612195204,0.00555278612195204,2022
2022-01-04 00:00:00+00:00,0.0,1.4463161141126315,0.0,0.0,bull,-0.0138819653048801,-0.0519172814087034,0.0,0.0315612774696873,-0.0,-0.02076691256348136,0.02076691256348136,2022
